,bodyId_pre,bodyId_post,roi,weight,type_pre,instance_pre,order_pre,hemisphere_pre,index_pre,index_fix_pre,type_post,instance_post,order_post,hemisphere_post,index_post,index_fix_post
352,541870397,508793049,EB,27,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_L7,0,L,7,3
353,541870397,509410587,EB,7,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
354,541870397,541118908,EB,9,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_R3,3,R,3,3
355,541870397,633546217,EB,13,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_R4,3,R,4,4
356,541870397,663562172,EB,5,EPG,EPG(PB08)_L6,3,L,6,4,PENb,PEN_b(PB06b)_R4,1,R,4,4
357,541870397,664645558,PB,13,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_L6,0,L,6,4
358,541870397,664650297,PB,14,EPG,EPG(PB08)_L6,3,L,6,4,PENb,PEN_b(PB06b)_L6,1,L,6,4
359,541870397,695956656,EB,8,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_R4,3,R,4,4
360,541870397,696362840,EB,6,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_L5,3,L,5,5
361,541870397,788794171,EB,18,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_L6,3,L,6,4
362,541870397,788794171,PB,1,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_L6,3,L,6,4
363,541870397,849421763,EB,24,EPG,EPG(PB08)_L6,3,L,6,4,PENb,PEN_b(PB06b)_R5,1,R,5,5
364,541870397,879183317,PB,19,EPG,EPG(PB08)_L6,3,L,6,4,PENb,PEN_b(PB06b)_L6,1,L,6,4
366,541870397,881898734,PB,54,EPG,EPG(PB08)_L6,3,L,6,4,PEG,PEG(PB07)_L6,2,L,6,4
367,541870397,881898734,EB,14,EPG,EPG(PB08)_L6,3,L,6,4,PEG,PEG(PB07)_L6,2,L,6,4
371,541870397,910447075,EB,21,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_R5,0,R,5,5
389,541870397,912601268,EB,31,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_L6,3,L,6,4
392,541870397,1004017998,EB,5,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_L7,3,L,7,3
393,541870397,1127471692,EB,8,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_L8,0,L,8,2
395,541870397,1318109929,EB,35,EPG,EPG(PB08)_L6,3,L,6,4,PENb,PEN_b(PB06b)_L7,1,L,7,3
396,541870397,1380495496,PB,9,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_L6,0,L,6,4
397,541870397,1380495496,EB,2,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_L6,0,L,6,4
398,541870397,5813056953,EB,8,EPG,EPG(PB08)_L6,3,L,6,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
400,541870397,5813080838,EB,11,EPG,EPG(PB08)_L6,3,L,6,4,EPG,EPG(PB08)_R3,3,R,3,3
401,569775058,416642425,EB,10,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R4,3,R,4,4
402,569775058,478375456,EB,36,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
403,569775058,509410587,EB,4,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
404,569775058,541118908,EB,41,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
405,569775058,541870397,EB,7,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
406,569775058,632544268,EB,23,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R2,3,R,2,2
407,569775058,663562172,EB,14,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENb,PEN_b(PB06b)_R4,1,R,4,4
408,569775058,695629525,EB,8,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R2,3,R,2,2
409,569775058,788794171,EB,4,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
410,569775058,912601268,EB,32,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
411,569775058,1004017998,EB,33,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L7,3,L,7,3
412,569775058,1035045015,EB,38,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L7,3,L,7,3
413,569775058,1127471692,EB,4,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENa,PEN_a(PB06a)_L8,0,L,8,2
414,569775058,1167995070,EB,4,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L8,3,L,8,2
415,569775058,1353544607,EB,13,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENb,PEN_b(PB06b)_L8,1,L,8,2
416,569775058,5813012006,EB,36,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L7,3,L,7,3
417,569775058,5813080838,EB,52,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
418,570461892,478375456,EB,21,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R3,3,R,3,3
419,570461892,478375456,PB,1,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R3,3,R,3,3
420,570461892,541118908,EB,14,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R3,3,R,3,3
421,570461892,572870540,EB,17,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L1,3,L,1,1
422,570461892,632544268,EB,98,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R2,3,R,2,2
423,570461892,695629525,EB,119,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R2,3,R,2,2
424,570461892,912601268,EB,6,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L6,3,L,6,4
425,570461892,973566036,EB,12,PENa,PEN_a(PB06a)_R3,0,R,3,3,PENb,PEN_b(PB06b)_R3,1,R,3,3
426,570461892,1004017998,EB,35,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L7,3,L,7,3
427,570461892,1035045015,EB,66,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L7,3,L,7,3
428,570461892,1065409934,EB,4,PENa,PEN_a(PB06a)_R3,0,R,3,3,PEG,PEG(PB07)_L8,2,L,8,2
429,570461892,1065410141,EB,81,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L8,3,L,8,2
430,570461892,1127476096,EB,90,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L8,3,L,8,2
431,570461892,1167995070,EB,91,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L8,3,L,8,2
432,570461892,1168664495,EB,68,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L8,3,L,8,2
433,570461892,1220576923,EB,16,PENa,PEN_a(PB06a)_R3,0,R,3,3,PENa,PEN_a(PB06a)_L9,0,L,9,1
434,570461892,1220584946,EB,8,PENa,PEN_a(PB06a)_R3,0,R,3,3,PENb,PEN_b(PB06b)_L9,1,L,9,1
435,570461892,1447576662,EB,7,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L1,3,L,1,1
436,570461892,5813012006,EB,78,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_L7,3,L,7,3
437,570461892,5813014873,EB,45,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R1,3,R,1,1
438,570461892,5813077544,EB,84,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R1,3,R,1,1
439,570461892,5813080838,EB,31,PENa,PEN_a(PB06a)_R3,0,R,3,3,EPG,EPG(PB08)_R3,3,R,3,3
440,572870540,634608104,EB,39,EPG,EPG(PB08)_L1,3,L,1,1,PENa,PEN_a(PB06a)_L2,0,L,2,8
441,572870540,634608104,PB,11,EPG,EPG(PB08)_L1,3,L,1,1,PENa,PEN_a(PB06a)_L2,0,L,2,8
442,572870540,697001770,EB,6,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_L2,3,L,2,8
443,572870540,724280817,EB,42,EPG,EPG(PB08)_L1,3,L,1,1,PENb,PEN_b(PB06b)_R2,1,R,2,2
445,572870540,848761388,PB,16,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_R1,2,R,1,1
446,572870540,848761388,EB,10,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_R1,2,R,1,1
471,572870540,972892437,EB,37,EPG,EPG(PB08)_L1,3,L,1,1,PENa,PEN_a(PB06a)_R2,0,R,2,2
473,572870540,1125964814,EB,8,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_R8,3,R,8,8
474,572870540,1125969082,EB,17,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_R9,2,R,9,9
475,572870540,1128088594,PB,79,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_L1,2,L,1,9
476,572870540,1128088594,EB,15,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_L1,2,L,1,9
478,572870540,1167995070,EB,4,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_L8,3,L,8,2
479,572870540,1168664495,EB,10,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_L8,3,L,8,2
480,572870540,1190171884,PB,9,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_L2,2,L,2,8
481,572870540,1190171884,EB,1,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_L2,2,L,2,8
482,572870540,1199677638,EB,6,EPG,EPG(PB08)_L1,3,L,1,1,PEG,PEG(PB07)_L9,2,L,9,1
483,572870540,1218732640,EB,12,EPG,EPG(PB08)_L1,3,L,1,1,PENa,PEN_a(PB06a)_R9,0,R,9,9
484,572870540,1220576923,EB,5,EPG,EPG(PB08)_L1,3,L,1,1,PENa,PEN_a(PB06a)_L9,0,L,9,1
485,572870540,1447576662,EB,53,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_L1,3,L,1,1
486,572870540,1447576662,PB,3,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_L1,3,L,1,1
487,572870540,1508334312,EB,9,EPG,EPG(PB08)_L1,3,L,1,1,PENa,PEN_a(PB06a)_L3,0,L,3,7
488,572870540,5813014873,EB,49,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_R1,3,R,1,1
489,572870540,5813040233,EB,13,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_R8,3,R,8,8
490,572870540,5813047157,EB,48,EPG,EPG(PB08)_L1,3,L,1,1,PENb,PEN_b(PB06b)_L2,1,L,2,8
491,572870540,5813047157,PB,4,EPG,EPG(PB08)_L1,3,L,1,1,PENb,PEN_b(PB06b)_L2,1,L,2,8
493,572870540,5813061251,EB,9,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_R8,3,R,8,8
494,572870540,5813077544,EB,42,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_R1,3,R,1,1
495,572870540,5813077544,PB,2,EPG,EPG(PB08)_L1,3,L,1,1,EPG,EPG(PB08)_R1,3,R,1,1
496,632544268,478375456,EB,4,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R3,3,R,3,3
497,632544268,509410587,EB,7,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R4,0,R,4,4
498,632544268,541118908,EB,4,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R3,3,R,3,3
499,632544268,569775058,EB,5,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_R4,1,R,4,4
500,632544268,570461892,EB,28,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R3,0,R,3,3
501,632544268,634608104,EB,5,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_L2,0,L,2,8
502,632544268,663562172,EB,4,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_R4,1,R,4,4
503,632544268,695629525,EB,31,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R2,3,R,2,2
504,632544268,724280817,PB,30,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_R2,1,R,2,2
528,632544268,972555509,PB,73,EPG,EPG(PB08)_R2,3,R,2,2,PEG,PEG(PB07)_R2,2,R,2,2
529,632544268,972555509,EB,23,EPG,EPG(PB08)_R2,3,R,2,2,PEG,PEG(PB07)_R2,2,R,2,2
530,632544268,972892437,PB,27,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R2,0,R,2,2
531,632544268,972892437,EB,1,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R2,0,R,2,2
532,632544268,973566036,EB,36,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_R3,1,R,3,3
533,632544268,1004017998,EB,9,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L7,3,L,7,3
534,632544268,1035045015,EB,25,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L7,3,L,7,3
535,632544268,1065410141,EB,26,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
536,632544268,1127471692,EB,15,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_L8,0,L,8,2
537,632544268,1127476096,EB,10,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
538,632544268,1167995070,EB,7,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
539,632544268,1168664495,EB,7,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
540,632544268,1220576923,EB,19,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_L9,0,L,9,1
541,632544268,1220584946,EB,19,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_L9,1,L,9,1
542,632544268,1353544607,EB,8,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_L8,1,L,8,2
543,632544268,1600083889,EB,19,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_L9,1,L,9,1
544,632544268,5813012006,EB,27,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L7,3,L,7,3
546,632544268,5813056953,EB,13,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R4,0,R,4,4
548,632544268,5813077544,EB,5,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R1,3,R,1,1
549,632544268,5813080838,EB,5,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R3,3,R,3,3
550,633546217,416642425,EB,29,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R4,3,R,4,4
551,633546217,416642425,PB,1,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R4,3,R,4,4
552,633546217,478375456,EB,6,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
553,633546217,508793049,EB,16,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_L7,0,L,7,3
554,633546217,509410587,PB,15,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
555,633546217,541870397,EB,12,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
556,633546217,569775058,PB,20,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_R4,1,R,4,4
557,633546217,663190769,EB,8,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R6,0,R,6,6
558,633546217,663562172,PB,21,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_R4,1,R,4,4
559,633546217,664645558,EB,11,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_L6,0,L,6,4
560,633546217,695956656,EB,26,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R4,3,R,4,4
561,633546217,696362840,EB,14,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L5,3,L,5,5
562,633546217,788794171,EB,28,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
563,633546217,819828986,EB,6,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L5,3,L,5,5
564,633546217,847336755,EB,6,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R6,0,R,6,6
565,633546217,849421763,EB,31,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_R5,1,R,5,5
567,633546217,881898734,EB,7,EPG,EPG(PB08)_R4,3,R,4,4,PEG,PEG(PB07)_L6,2,L,6,4
570,633546217,910447075,EB,20,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R5,0,R,5,5
589,633546217,942173776,PB,78,EPG,EPG(PB08)_R4,3,R,4,4,PEG,PEG(PB07)_R4,2,R,4,4
590,633546217,942173776,EB,23,EPG,EPG(PB08)_R4,3,R,4,4,PEG,PEG(PB07)_R4,2,R,4,4
593,633546217,1318109929,EB,32,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_L7,1,L,7,3
594,633546217,5813027103,EB,4,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R5,3,R,5,5
595,633546217,5813056953,PB,7,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
597,634608104,572870540,EB,126,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L1,3,L,1,1
598,634608104,632544268,EB,7,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R2,3,R,2,2
599,634608104,695629525,EB,18,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R2,3,R,2,2
600,634608104,697001770,EB,13,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L2,3,L,2,8
601,634608104,724280817,EB,4,PENa,PEN_a(PB06a)_L2,0,L,2,8,PENb,PEN_b(PB06b)_R2,1,R,2,2
602,634608104,912545106,EB,15,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L2,3,L,2,8
603,634608104,972892437,EB,13,PENa,PEN_a(PB06a)_L2,0,L,2,8,PENa,PEN_a(PB06a)_R2,0,R,2,2
604,634608104,1002507159,EB,6,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R7,3,R,7,7
605,634608104,1002852791,EB,4,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R7,3,R,7,7
606,634608104,1065410141,EB,11,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L8,3,L,8,2
607,634608104,1125964814,EB,42,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R8,3,R,8,8
608,634608104,1126647624,EB,13,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R8,3,R,8,8
609,634608104,1127476096,EB,19,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L8,3,L,8,2
610,634608104,1167995070,EB,36,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L8,3,L,8,2
611,634608104,1168664495,EB,50,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L8,3,L,8,2
612,634608104,1220576923,EB,5,PENa,PEN_a(PB06a)_L2,0,L,2,8,PENa,PEN_a(PB06a)_L9,0,L,9,1
613,634608104,1447576662,EB,94,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L1,3,L,1,1
614,634608104,5813012006,EB,12,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_L7,3,L,7,3
615,634608104,5813014873,EB,88,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R1,3,R,1,1
616,634608104,5813040233,EB,50,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R8,3,R,8,8
617,634608104,5813047157,EB,8,PENa,PEN_a(PB06a)_L2,0,L,2,8,PENb,PEN_b(PB06b)_L2,1,L,2,8
618,634608104,5813061251,EB,26,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R8,3,R,8,8
619,634608104,5813077544,EB,87,PENa,PEN_a(PB06a)_L2,0,L,2,8,EPG,EPG(PB08)_R1,3,R,1,1
620,634962055,387023620,PB,22,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L4,1,L,4,6
621,634962055,539462336,PB,27,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L4,1,L,4,6
622,634962055,663190769,EB,4,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_R6,0,R,6,6
623,634962055,664645558,EB,8,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L6,0,L,6,4
624,634962055,664650297,EB,6,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L6,1,L,6,4
625,634962055,665314820,EB,20,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
626,634962055,665314820,PB,2,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
627,634962055,693755250,EB,14,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_R7,1,R,7,7
628,634962055,694920753,EB,30,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R5,3,R,5,5
629,634962055,725951521,EB,18,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R5,3,R,5,5
631,634962055,757055317,PB,25,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L4,0,L,4,6
632,634962055,847336755,EB,9,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_R6,0,R,6,6
633,634962055,849482511,PB,32,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L4,0,L,4,6
634,634962055,879183317,EB,5,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L6,1,L,6,4
636,634962055,910438331,EB,8,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R6,3,R,6,6
656,634962055,941132434,EB,10,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R6,3,R,6,6
660,634962055,942587380,PB,107,EPG,EPG(PB08)_L4,3,L,4,6,PEG,PEG(PB07)_L4,2,L,4,6
661,634962055,942587380,EB,13,EPG,EPG(PB08)_L4,3,L,4,6,PEG,PEG(PB07)_L4,2,L,4,6
663,634962055,1002507131,EB,22,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_R7,0,R,7,7
665,634962055,1380495496,EB,7,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L6,0,L,6,4
666,634962055,1631450739,EB,17,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L5,1,L,5,5
667,634962055,5813022281,EB,22,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
668,634962055,5813022281,PB,1,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
669,634962055,5813027103,EB,9,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R5,3,R,5,5
672,634962055,5813080979,EB,17,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L5,0,L,5,5
673,663190769,416642425,EB,11,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R4,3,R,4,4
674,663190769,541870397,EB,5,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L6,3,L,6,4
675,663190769,633546217,EB,16,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R4,3,R,4,4
676,663190769,634962055,EB,30,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L4,3,L,4,6
677,663190769,664645558,EB,15,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENa,PEN_a(PB06a)_L6,0,L,6,4
678,663190769,664650297,EB,5,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENb,PEN_b(PB06b)_L6,1,L,6,4
679,663190769,665314820,EB,23,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L4,3,L,4,6
680,663190769,694920753,EB,33,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R5,3,R,5,5
681,663190769,695956656,EB,40,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R4,3,R,4,4
682,663190769,696362840,EB,35,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L5,3,L,5,5
683,663190769,725951521,EB,58,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R5,3,R,5,5
684,663190769,758419409,EB,7,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L3,3,L,3,7
685,663190769,789126240,EB,47,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L5,3,L,5,5
686,663190769,819828986,EB,39,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L5,3,L,5,5
687,663190769,847336755,EB,8,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENa,PEN_a(PB06a)_R6,0,R,6,6
688,663190769,879183317,EB,5,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENb,PEN_b(PB06b)_L6,1,L,6,4
689,663190769,910438331,EB,11,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R6,3,R,6,6
690,663190769,910447075,EB,4,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENa,PEN_a(PB06a)_R5,0,R,5,5
691,663190769,941123755,EB,8,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENb,PEN_b(PB06b)_R6,1,R,6,6
692,663190769,941132434,EB,6,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R6,3,R,6,6
